"forecast_date","ensemble_member","variable","value"
2020-10-02,20,"air_temperature",22.861651357015
2020-10-02,20,"shortwave_radiation",267.125000635783
2020-10-02,20,"wind_speed",2.46576453745365
2020-09-25,21,"air_temperature",27.4104400634766
2020-09-25,21,"shortwave_radiation",216.500001271566
2020-09-25,21,"wind_speed",1.90388735135396
2020-09-26,21,"air_temperature",27.3642885843913
2020-09-26,21,"shortwave_radiation",263.500000635783
2020-09-26,21,"wind_speed",1.73592662562927
2020-09-27,21,"air_temperature",27.3739016215007
2020-09-27,21,"shortwave_radiation",248.499998728434
2020-09-27,21,"wind_speed",1.56696596990029
2020-09-28,21,"air_temperature",24.9748792012533
2020-09-28,21,"shortwave_radiation",38.8749992847443
2020-09-28,21,"wind_speed",1.73961138228575
2020-09-29,21,"air_temperature",24.4478393554688
2020-09-29,21,"shortwave_radiation",250.750001271566
2020-09-29,21,"wind_speed",2.93912727385759
2020-09-30,21,"air_temperature",19.1884501139323
2020-09-30,21,"shortwave_radiation",283.625002543132
2020-09-30,21,"wind_speed",2.74958747625351
2020-10-01,21,"air_temperature",19.543967183431
2020-10-01,21,"shortwave_radiation",274.999999364217
2020-10-01,21,"wind_speed",2.24337962269783
2020-10-02,21,"air_temperature",22.5967994689942
2020-10-02,21,"shortwave_radiation",263.999998092651
2020-10-02,21,"wind_speed",3.59354190031687
2020-09-25,22,"air_temperature",27.5548136393229
2020-09-25,22,"shortwave_radiation",219
2020-09-25,22,"wind_speed",1.72626837094625
2020-09-26,22,"air_temperature",27.4411229451498
2020-09-26,22,"shortwave_radiation",261.874999364217
2020-09-26,22,"wind_speed",1.4919619957606
2020-09-27,22,"air_temperature",27.5040845235189
2020-09-27,22,"shortwave_radiation",160.75
2020-09-27,22,"wind_speed",1.13691365470489
2020-09-28,22,"air_temperature",26.5891866048177
2020-09-28,22,"shortwave_radiation",129.874998728434
2020-09-28,22,"wind_speed",1.98328834275405
2020-09-29,22,"air_temperature",25.8618687947591
2020-09-29,22,"shortwave_radiation",205.125
2020-09-29,22,"wind_speed",2.3589683274428
2020-09-30,22,"air_temperature",22.9593368530274
2020-09-30,22,"shortwave_radiation",271.125000635783
2020-09-30,22,"wind_speed",2.52750672399998
2020-10-01,22,"air_temperature",21.3910372416179
2020-10-01,22,"shortwave_radiation",270.37499554952
2020-10-01,22,"wind_speed",2.13170356055101
2020-10-02,22,"air_temperature",22.8822367350261
2020-10-02,22,"shortwave_radiation",261.500002543132
2020-10-02,22,"wind_speed",2.15602429459492
2020-09-25,23,"air_temperature",27.4298619588216
2020-09-25,23,"shortwave_radiation",204.874999364217
2020-09-25,23,"wind_speed",1.7169181779027
2020-09-26,23,"air_temperature",27.7394246419271
2020-09-26,23,"shortwave_radiation",210.375000635783
2020-09-26,23,"wind_speed",1.51185946911573
2020-09-27,23,"air_temperature",27.5859530131022
2020-09-27,23,"shortwave_radiation",183.625000635783
2020-09-27,23,"wind_speed",1.54793673753738
2020-09-28,23,"air_temperature",25.5273351033529
2020-09-28,23,"shortwave_radiation",141.999999046326
2020-09-28,23,"wind_speed",2.06089204053084
2020-09-29,23,"air_temperature",27.11740137736
2020-09-29,23,"shortwave_radiation",244.000002543132
2020-09-29,23,"wind_speed",2.72893598179022
2020-09-30,23,"air_temperature",24.5865430196127
2020-09-30,23,"shortwave_radiation",240.875003178914
2020-09-30,23,"wind_speed",1.86091673622529
2020-10-01,23,"air_temperature",21.567394510905
2020-10-01,23,"shortwave_radiation",251.500001907349
2020-10-01,23,"wind_speed",2.95783649384975
2020-10-02,23,"air_temperature",19.5485219319662
2020-10-02,23,"shortwave_radiation",196.500001271566
2020-10-02,23,"wind_speed",3.01235898335775
2020-09-25,24,"air_temperature",26.9277676900228
2020-09-25,24,"shortwave_radiation",221.249999364217
2020-09-25,24,"wind_speed",1.83297049999237
2020-09-26,24,"air_temperature",27.1624961853028
2020-09-26,24,"shortwave_radiation",243.874999364217
2020-09-26,24,"wind_speed",1.4865723947684
2020-09-27,24,"air_temperature",27.2544876098633
2020-09-27,24,"shortwave_radiation",172.624996185303
2020-09-27,24,"wind_speed",1.20847819062571
2020-09-28,24,"air_temperature",25.9801714579265
2020-09-28,24,"shortwave_radiation",76.7500007947286
2020-09-28,24,"wind_speed",1.71055189520121
2020-09-29,24,"air_temperature",24.571435546875
2020-09-29,24,"shortwave_radiation",111.750001271566
2020-09-29,24,"wind_speed",3.1354012688001
